"cod_materia","codenservicio_mat","nombre_mat","tipo_descriptor","cod_condicion","cod_condicion_padre","tipo","cantmaterias","cod_plan","cantcreditos","cod_grupo","nombre_grupo","cod_elemento","tipo_instancia","nombre_mat-2","codenservicio_mat-2"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","C","864250","864254","B","1","","","","","91033","E","CREDITOS NO ACUM MATEMATICA DISCRETA 1","1023P"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","C","864251","864254","B","1","","","","","4281","C","LOGICA","1027"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864257","864259","B","1","","","","","4252","C","MATEMATICA DISCRETA 1","1023"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864258","864259","B","1","","","","","116118","E","CREDITOS NO ACUM. CON LOGICA","1027P"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864256","864259","B","1","","","","","4279","C","PROGRAMACION 2","1321"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864255","864259","B","1","","","","","104842","E","PROGRAMACION 1","1373"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864255","864259","B","1","","","","","97550","E","CREDITOS NO ACUM PROGRAMACION 1","1322P"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864255","864259","B","1","","","","","32665","E","PROGRAMACION 1","1322"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864258","864259","B","1","","","","","4281","C","LOGICA","1027"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864257","864259","B","1","","","","","91033","E","CREDITOS NO ACUM MATEMATICA DISCRETA 1","1023P"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864256","864259","B","1","","","","","101522","E","CREDITOS NO ACUM PROGRAMACION 2","1321P"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864260","864261","N","","","","","","121256","C","ARQUITECTURA DE COMPUTADORAS","1466"
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864259","864261","AND","","","","","","","","",""
"18414","1443","ARQUITECTURA DE COMPUTADORAS","E","188937","","N","","","","","","58195","C","ARQUITECTURA DE COMPUTADORAS","1443"
"18414","1443","ARQUITECTURA DE COMPUTADORAS","C","680962","","AND","","","","","","","","",""
"79424","1466","ARQUITECTURA DE COMPUTADORAS","E","864261","","OR","","","","","","","","",""
"79424","1466","ARQUITECTURA DE COMPUTADORAS","C","864254","","AND","","","","","","","","",""
"18420","1424","ARQUITECTURA DE COMPUTADORES 1","E","13322","","N","","","","","","58140","C","ARQUITECTURA DE COMPUTADORES 1","1424"
"18419","1425","ARQUITECTURA DE COMPUTADORES 2","E","73260","73261","B","1","","","","","63833","E","COMPL.ARQUITECTURA DE COMPUTADORAS","1453"
"18419","1425","ARQUITECTURA DE COMPUTADORES 2","E","73260","73261","B","1","","","","","6160","C","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","1444"
"18419","1425","ARQUITECTURA DE COMPUTADORES 2","E","73260","73261","B","1","","","","","6161","C","TALLER DE ARQUITECTURA DE COMPUTADORAS","1445"
"18419","1425","ARQUITECTURA DE COMPUTADORES 2","E","73262","73263","N","","","","","","58141","C","ARQUITECTURA DE COMPUTADORES 2","1425"
"18419","1425","ARQUITECTURA DE COMPUTADORES 2","E","73261","73263","NOT","","","","","","","","",""
"18419","1425","ARQUITECTURA DE COMPUTADORES 2","E","73263","","AND","","","","","","","","",""
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72906","72907","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72906","72907","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72905","72907","B","2","","","","","32687","E","PROGRAMACION 4","1324"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72905","72907","B","2","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72907","72908","OR","","","","","","","","",""
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72902","72908","B","1","","","","","4527","C","INT. A LA INGENIERIA DE SOFTWARE","1716"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72902","72908","B","1","","","","","4596","C","TALLER IV (ANUAL)","C402"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72902","72908","B","1","","","","","4649","C","TALLER IV (1ER.SEM.)","CP363"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72904","72908","B","1","","","","","33100","E","COMUNICACION DE DATOS","CP364"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72903","72908","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72903","72908","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72904","72908","B","1","","","","","57917","C","INT. A LAS REDES DE COMPUTADORES","1406"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72904","72908","B","1","","","","","58200","C","REDES DE COMPUTADORAS","1446"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72904","72908","B","1","","","","","58213","C","INT. A LAS REDES DE COMPUTADORAS","1433"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72904","72908","B","1","","","","","64663","E","ASPECTOS BASICOS DE REDES DE COMPUT","1454"
"20671","1743","ARQUITECTURA DE SOFTWARE","C","72908","","AND","","","","","","","","",""
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73264","73265","I","","","","","","6161","C","TALLER DE ARQUITECTURA DE COMPUTADORAS","1445"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73266","73267","B","1","","","","","63833","E","COMPL.ARQUITECTURA DE COMPUTADORAS","1453"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73266","73267","B","1","","","","","33401","E","ARQUITECTURA DE COMPUTADORES 2","1425"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73266","73267","B","1","","","","","6161","C","TALLER DE ARQUITECTURA DE COMPUTADORAS","1445"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73265","73270","NOT","","","","","","","","",""
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73269","73270","B","1","","","","","57870","C","SISTEMAS OPERATIVOS","1532"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73269","73270","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73269","73270","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73269","73270","B","1","","","","","5731","C","SISTEMAS OPERATIVOS","1537"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73269","73270","B","1","","","","","4441","C","SISTEMAS OPERATIVOS","1518"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73269","73270","B","1","","","","","4314","C","SISTEMAS OPERATIVOS","1511"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73268","73270","B","1","","","","","33672","E","ARQUITECTURA DE COMPUTADORAS","1443"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73268","73270","B","1","","","","","33400","E","ARQUITECTURA DE COMPUTADORES 1","1424"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73268","73270","B","1","","","","","32700","E","ARQUITECTURA DE SISTEMAS","CP28"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73268","73270","B","1","","","","","32664","E","INT. A LA ARQUITECTURA DE COMPUTADORES","1403"
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73267","73270","NOT","","","","","","","","",""
"18430","1444","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","C","73270","","AND","","","","","","","","",""
"18428","1448","ASPECTOS AVANZ. DE REDES DE COMPUTADORAS","C","72909","","B","1","","","","","57917","C","INT. A LAS REDES DE COMPUTADORES","1406"
"18428","1448","ASPECTOS AVANZ. DE REDES DE COMPUTADORAS","C","72909","","B","1","","","","","58200","C","REDES DE COMPUTADORAS","1446"
"18428","1448","ASPECTOS AVANZ. DE REDES DE COMPUTADORAS","C","72909","","B","1","","","","","58213","C","INT. A LAS REDES DE COMPUTADORAS","1433"
"18428","1448","ASPECTOS AVANZ. DE REDES DE COMPUTADORAS","C","72909","","B","1","","","","","64663","E","ASPECTOS BASICOS DE REDES DE COMPUT","1454"
"18428","1448","ASPECTOS AVANZ. DE REDES DE COMPUTADORAS","C","72909","","B","1","","","","","33100","E","COMUNICACION DE DATOS","CP364"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500862","500863","N","","","","","","33692","E","REDES DE COMPUTADORAS","1446"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500861","500865","B","1","","","","","4314","C","SISTEMAS OPERATIVOS","1511"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500860","500865","B","1","","","","","89298","E","CREDITOS NO ACUM CALCULO 1","1020P"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500860","500865","B","1","","","","","88356","E","CREDITOS NO ACUM CDIV","1061P"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500860","500865","B","1","","","","","77790","E","CALCULO DIF. E INTEGRAL EN UNA VARIABLE","1061"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500860","500865","B","1","","","","","33958","E","CREDITOS ASIGNADOS POR REVALIDA","CAL10"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500860","500865","B","1","","","","","33738","E","CREDITOS ASIGNADOS POR REVALIDA","MAT33"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500860","500865","B","1","","","","","33646","E","CALCULO 1","1070"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500859","500865","B","1","","","","","4296","C","INT. A LA ARQUITECTURA DE COMPUTADORES","1403"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500863","500865","NOT","","","","","","","","",""
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500861","500865","B","1","","","","","57870","C","SISTEMAS OPERATIVOS","1532"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500861","500865","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500861","500865","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500861","500865","B","1","","","","","5731","C","SISTEMAS OPERATIVOS","1537"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500861","500865","B","1","","","","","4441","C","SISTEMAS OPERATIVOS","1518"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500864","500865","B","1","","","","","32701","E","PROGRAMACION III","CP29"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500864","500865","B","1","","","","","32663","E","PROGRAMACION 3","1323"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500860","500865","B","1","","","","","33644","E","CALCULO 1 (ANUAL)","1052"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500860","500865","B","1","","","","","32619","E","ANALISIS MATEMATICO I","CP1"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500860","500865","B","1","","","","","32589","E","CALCULO 1","1020"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500859","500865","B","1","","","","","58195","C","ARQUITECTURA DE COMPUTADORAS","1443"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500859","500865","B","1","","","","","58140","C","ARQUITECTURA DE COMPUTADORES 1","1424"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500859","500865","B","1","","","","","32700","E","ARQUITECTURA DE SISTEMAS","CP28"
"37735","1454","ASPECTOS BASICOS DE REDES DE COMPUT","E","500865","","AND","","","","","","","","",""
"42480","1949","BASES DE DATOS NO RELACIONALES","C","700330","700332","M","","","","","","","","",""
"42480","1949","BASES DE DATOS NO RELACIONALES","C","700331","700332","B","1","","","","","102372","E","CREDITOS NO ACUM. CON FUNDAMENTOS DE BASES DE DATOS","1911P"
"42480","1949","BASES DE DATOS NO RELACIONALES","C","700331","700332","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"42480","1949","BASES DE DATOS NO RELACIONALES","C","700332","","OR","","","","","","","","",""
"65436","736EU","BIONFORMÁTICA","E","562834","","N","","","","","","101585","C","BIONFORMÁTICA","736EU"
"65436","736EU","BIONFORMÁTICA","C","562833","","N","","","","","","32663","E","PROGRAMACION 3","1323"
"65438","836EU","BIONFORMÁTICA ESTRUCTURAL","C","562835","","N","","","","","","32663","E","PROGRAMACION 3","1323"
"65438","836EU","BIONFORMÁTICA ESTRUCTURAL","E","562836","","N","","","","","","101589","C","BIONFORMÁTICA ESTRUCTURAL","836EU"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409665","409666","B","1","","","","","64878","E","CREDITOS ASIGNADOS POR REVALIDA","A028"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409665","409666","B","1","","","","","33712","E","CREDITOS ASIGNADOS POR REVALIDA","AT28"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409665","409666","B","1","","","","","64877","E","CREDITOS ASIGNADOS POR REVALIDA","AI28"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409665","409666","B","1","","","","","64879","E","CREDITOS ASIGNADOS POR REVALIDA","AA28"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409667","409668","B","1","","","","","975","C","INTRODUCCION A LA APICULTURA 4º","16054"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409667","409668","B","1","","","","","926","C","FRUTICULTURA 5º","17046"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409667","409668","B","1","","","","","584","C","COMPUESTOS FENOLICOS DE LA UVA Y EL VINO","31069"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409666","409669","NOT","","","","","","","","",""
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409663","409669","B","1","","","","","4270","C","TALLER II","CP10"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409663","409669","B","1","","","","","32613","E","PROGRAMACION 1","1320"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409663","409669","B","1","","","","","32626","E","PROGRAMACION I","CP9"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409663","409669","B","1","","","","","32665","E","PROGRAMACION 1","1322"
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409664","409669","R","","365","100","","","","","",""
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409668","409669","NOT","","","","","","","","",""
"20526","1849","BUTIA: ROBOTICA EDUCATIVA","C","409669","","AND","","","","","","","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21508","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21518","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21531","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","620","C","INTERACCIONES ALELOPATICAS ENTRE PLANTAS","31093"
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","621","C","INTERACCIONES MOLEC. PLANTA - PATOGENO","31094"
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21626","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","18615","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21627","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21702","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21703","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21727","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21730","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21745","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","40901","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","18632","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","18849","C","ESTADISTICA II (ANUAL)","CE005"
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","18856","C","SEMINARIO DE DINAMICA","MA203"
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","18865","C","BIOL. Y GENÉTICA DE CÉLULAS NEOPLÁSICAS","BQ236"
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","19713","C","QUINTO SEMESTRE","38S5"
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","21309","","",""
"18812","1020","CALCULO 1","C","181579","181580","B","1","","","","","20681","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","55846","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21727","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21703","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21702","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21627","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21626","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21531","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21518","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21745","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","40901","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","47537","E","METODOS CUANTITATIVOS II (AGR.)(ESP)","BHI52"
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21508","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21309","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","21730","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","56610","E","MANEJO DE RECURSOS NATURALES","CCT58"
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","620","C","INTERACCIONES ALELOPATICAS ENTRE PLANTAS","31093"
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","20681","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","19713","C","QUINTO SEMESTRE","38S5"
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","18865","C","BIOL. Y GENÉTICA DE CÉLULAS NEOPLÁSICAS","BQ236"
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","18856","C","SEMINARIO DE DINAMICA","MA203"
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","18849","C","ESTADISTICA II (ANUAL)","CE005"
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","18632","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","18615","","",""
"18812","1020","CALCULO 1","E","500919","500920","B","1","","","","","621","C","INTERACCIONES MOLEC. PLANTA - PATOGENO","31094"
"18812","1020","CALCULO 1","E","500920","","NOT","","","","","","","","",""
"18812","1020","CALCULO 1","C","181580","","NOT","","","","","","","","",""
"18849","1052","CALCULO 1 (ANUAL)","C","195383","195384","B","1","","","","","32681","E","ANALISIS MATEMATICO I (P. 74)","CP22"
"18849","1052","CALCULO 1 (ANUAL)","C","195383","195384","B","1","","","","","32923","E","ANALISIS MATEMATICO I (1ER.SEM.)","CP44"
